Price,Close,High,Low,Open,Volume
Ticker,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L
Date,,,,,
2020-09-30,1938.00048828125,1956.351346056489,1884.6226170468608,1926.1387391180524,5071375
2020-10-01,1946.250732421875,1959.0526740201187,1925.269772580309,1957.9858455535984,4971656
2020-10-02,1957.630126953125,1957.630126953125,1911.4008959805717,1936.2935588119465,2097599
2020-10-05,1987.14501953125,2000.6581746390145,1960.8299280056035,1966.5196775246623,5409863
2020-10-06,1972.56591796875,1998.169802247414,1960.1195853332881,1993.1912691932293,2571595
2020-10-07,1948.740234375,1987.857282875228,1942.6948723340556,1977.5446064524406,3978320
2020-10-08,1941.6273193359375,1971.8541182633285,1926.691724571815,1950.1619449154362,3749317
2020-10-09,1927.4029541015625,1959.052190801754,1926.691735299311,1941.2717207454666,7101911
2020-10-12,1938.0712890625,1939.849336116686,1911.7561926605506,1919.2239902881308,2045339
2020-10-13,1930.2484130859375,1957.434829479096,1921.7137848777463,1939.1386508028036,2786361
2020-10-14,1896.1097412109375,1943.405801897557,1887.5751137186153,1941.627754503323,5210420
2020-10-15,1859.1258544921875,1904.6438555203054,1824.6317443380672,1880.1068080910857,3495600
2020-10-16,1880.4627685546875,1886.1525197454732,1859.126201589241,1868.3720472742677,7792437
2020-10-19,1851.3031005859375,1889.0937299861546,1850.0228716283063,1878.6850327306006,2320030
2020-10-20,1861.2596435546875,1875.839629299002,1850.235751894352,1868.7274411310436,2580277
2020-10-21,1809.3411865234375,1864.1050510526454,1800.4509487751895,1856.2816418341872,4003872
2020-10-22,1813.9635009765625,1825.360017937764,1784.4479215644758,1806.495703775914,2789224
2020-10-23,1829.2548828125,1844.9016975177392,1810.5819152454567,1813.2524586821419,2035729
2020-10-26,1831.032958984375,1850.235868245427,1810.5782975815505,1816.0973628924457,3550987
2020-10-27,1787.6488037109375,1839.5677862734592,1784.4483184844808,1834.944863168577,3418014
2020-10-28,1744.264404296875,1774.6184846864198,1724.705883963271,1763.1117057092572,5777460
